query_id	doc_id		doc_score_b
159		1344		15
159		1349		15
159		1372		15
159		17		14
159		23		14
159		47		14
159		48		14
159		50		14
159		53		14
159		58		14
159		60		14
159		103		14
159		176		14
159		183		14
159		227		14
159		233		14
159		246		14
159		275		14
159		279		14
159		296		14
159		300		14
159		302		14
159		307		14
159		310		14
159		318		14
159		345		14
159		366		14
159		435		14
159		456		14
159		462		14
159		467		14
159		468		14
159		497		14
159		579		14
159		604		14
159		610		14
159		617		14
159		680		14
159		711		14
159		716		14
159		740		14
159		813		14
159		839		14
159		843		14
159		858		14
159		918		14
159		919		14
159		967		14
159		969		14
159		1074		14
159		1098		14
159		1106		14
159		1151		14
159		1181		14
159		1207		14
159		1210		14
159		1233		14
159		1241		14
159		1294		14
159		1302		14
159		1321		14
159		1335		14
159		1340		14
159		1386		14
159		30		13
159		34		13
159		43		13
159		67		13
159		145		13
159		152		13
159		169		13
159		185		13
159		188		13
159		237		13
159		243		13
159		349		13
159		397		13
159		431		13
159		445		13
159		474		13
159		521		13
159		525		13
159		530		13
159		567		13
159		568		13
159		583		13
159		589		13
159		606		13
159		644		13
159		661		13
159		741		13
159		754		13
159		760		13
159		764		13
159		816		13
159		891		13
159		899		13
159		937		13
159		961		13
159		975		13
159		1002		13
159		1004		13
159		1007		13
159		1089		13
159		1105		13
159		1122		13
159		1136		13
159		1162		13
159		1187		13
159		1189		13
159		1232		13
159		1245		13
159		1254		13
159		1257		13
159		1282		13
159		1287		13
159		1295		13
159		1337		13
159		1354		13
159		1361		13
159		1363		13
159		1377		13
159		1384		13
159		1		12
159		20		12
159		37		12
159		55		12
159		63		12
159		95		12
159		104		12
159		106		12
159		107		12
159		112		12
159		126		12
159		147		12
159		182		12
159		201		12
159		208		12
159		221		12
159		228		12
159		256		12
159		290		12
159		314		12
159		351		12
159		356		12
159		377		12
159		424		12
159		541		12
159		558		12
159		566		12
159		573		12
159		613		12
159		629		12
159		639		12
159		648		12
159		654		12
159		663		12
159		732		12
159		736		12
159		756		12
159		793		12
159		812		12
159		824		12
159		829		12
159		860		12
159		865		12
159		873		12
159		876		12
159		912		12
159		914		12
159		940		12
159		944		12
159		997		12
159		1001		12
159		1003		12
159		1032		12
159		1051		12
159		1056		12
159		1057		12
159		1064		12
159		1068		12
159		1125		12
159		1128		12
159		1131		12
159		1139		12
159		1155		12
159		1168		12
159		1192		12
159		1206		12
159		1237		12
159		1260		12
159		1262		12
159		1270		12
159		1278		12
159		1284		12
159		1290		12
159		1336		12
159		1346		12
159		1362		12
159		1365		12
159		1394		12
159		11		11
159		81		11
159		87		11
159		91		11
159		108		11
159		127		11
159		144		11
159		214		11
159		220		11
159		260		11
159		269		11
159		331		11
159		346		11
159		380		11
159		388		11
159		402		11
159		419		11
159		421		11
159		422		11
159		448		11
159		470		11
159		500		11
159		508		11
159		535		11
159		570		11
159		584		11
159		587		11
159		616		11
159		635		11
159		668		11
159		681		11
159		702		11
159		727		11
159		737		11
159		743		11
159		750		11
159		771		11
159		772		11
159		775		11
159		783		11
159		819		11
159		867		11
159		877		11
159		897		11
159		911		11
159		956		11
159		965		11
159		1020		11
159		1033		11
159		1078		11
159		1087		11
159		1093		11
159		1153		11
159		1170		11
159		1180		11
159		1214		11
159		1236		11
159		1272		11
159		6		10
159		46		10
159		64		10
159		69		10
159		118		10
159		130		10
159		139		10
159		236		10
159		248		10
159		251		10
159		316		10
159		359		10
159		368		10
159		390		10
159		391		10
159		409		10
159		425		10
159		465		10
159		495		10
159		515		10
159		519		10
159		546		10
159		550		10
159		559		10
159		585		10
159		593		10
159		642		10
159		694		10
159		738		10
159		758		10
159		763		10
159		765		10
159		777		10
159		818		10
159		823		10
159		851		10
159		868		10
159		869		10
159		878		10
159		888		10
159		941		10
159		951		10
159		971		10
159		979		10
159		985		10
159		1006		10
159		1058		10
159		1079		10
159		1085		10
159		1190		10
159		1196		10
159		1208		10
159		1217		10
159		1223		10
159		1275		10
159		1286		10
159		1298		10
159		1308		10
159		1315		10
159		1324		10
159		1330		10
159		1396		10
159		12		9
159		26		9
159		36		9
159		79		9
159		111		9
159		113		9
159		128		9
159		167		9
159		175		9
159		265		9
159		323		9
159		337		9
159		348		9
159		358		9
159		367		9
159		371		9
159		379		9
159		411		9
159		457		9
159		460		9
159		473		9
159		480		9
159		496		9
159		506		9
159		544		9
159		577		9
159		582		9
159		611		9
159		618		9
159		637		9
159		671		9
159		678		9
159		686		9
159		687		9
159		704		9
159		713		9
159		718		9
159		726		9
159		747		9
159		752		9
159		762		9
159		780		9
159		791		9
159		821		9
159		883		9
159		893		9
159		926		9
159		942		9
159		964		9
159		981		9
159		1005		9
159		1012		9
159		1013		9
159		1015		9
159		1017		9
159		1018		9
159		1031		9
159		1041		9
159		1063		9
159		1065		9
159		1071		9
159		1088		9
159		1099		9
159		1117		9
159		1121		9
159		1126		9
159		1185		9
159		1188		9
159		1219		9
159		1253		9
159		1297		9
159		1334		9
159		1350		9
159		1400		9
159		4		8
159		38		8
159		40		8
159		93		8
159		154		8
159		158		8
159		293		8
159		321		8
159		324		8
159		347		8
159		354		8
159		355		8
159		394		8
159		403		8
159		415		8
159		461		8
159		487		8
159		510		8
159		526		8
159		527		8
159		581		8
159		615		8
159		652		8
159		676		8
159		748		8
159		809		8
159		831		8
159		840		8
159		870		8
159		881		8
159		900		8
159		950		8
159		952		8
159		988		8
159		1027		8
159		1029		8
159		1042		8
159		1052		8
159		1062		8
159		1086		8
159		1091		8
159		1124		8
159		1129		8
159		1135		8
159		1141		8
159		1169		8
159		1191		8
159		1227		8
159		1318		8
159		1371		8
159		90		7
159		102		7
159		120		7
159		184		7
159		223		7
159		231		7
159		258		7
159		295		7
159		322		7
159		330		7
159		333		7
159		335		7
159		361		7
159		372		7
159		374		7
159		440		7
159		444		7
159		449		7
159		481		7
159		505		7
159		537		7
159		545		7
159		549		7
159		554		7
159		591		7
159		594		7
159		612		7
159		630		7
159		643		7
159		674		7
159		700		7
159		724		7
159		729		7
159		768		7
159		774		7
159		789		7
159		807		7
159		817		7
159		837		7
159		841		7
159		848		7
159		852		7
159		887		7
159		913		7
159		925		7
159		955		7
159		958		7
159		983		7
159		998		7
159		1008		7
159		1009		7
159		1023		7
159		1036		7
159		1077		7
159		1100		7
159		1109		7
159		1123		7
159		1177		7
159		1178		7
159		1267		7
159		1305		7
159		1323		7
159		1332		7
159		1369		7
159		1376		7
159		10		6
159		68		6
159		75		6
159		86		6
159		98		6
159		136		6
159		137		6
159		141		6
159		159		6
159		200		6
159		326		6
159		338		6
159		385		6
159		408		6
159		418		6
159		430		6
159		472		6
159		482		6
159		490		6
159		491		6
159		503		6
159		513		6
159		534		6
159		634		6
159		655		6
159		657		6
159		664		6
159		669		6
159		691		6
159		742		6
159		751		6
159		795		6
159		842		6
159		847		6
159		853		6
159		863		6
159		885		6
159		886		6
159		906		6
159		909		6
159		938		6
159		973		6
159		1010		6
159		1011		6
159		1026		6
159		1049		6
159		1054		6
159		1080		6
159		1101		6
159		1120		6
159		1161		6
159		1249		6
159		1276		6
159		1283		6
159		1338		6
159		1348		6
159		1360		6
159		1368		6
159		1374		6
159		1378		6
159		74		5
159		215		5
159		226		5
159		241		5
159		291		5
159		298		5
159		313		5
159		319		5
159		336		5
159		343		5
159		362		5
159		376		5
159		382		5
159		386		5
159		392		5
159		396		5
159		400		5
159		407		5
159		412		5
159		413		5
159		427		5
159		429		5
159		436		5
159		450		5
159		463		5
159		469		5
159		514		5
159		516		5
159		598		5
159		632		5
159		645		5
159		684		5
159		706		5
159		761		5
159		776		5
159		778		5
159		836		5
159		838		5
159		862		5
159		866		5
159		871		5
159		880		5
159		898		5
159		931		5
159		978		5
159		1016		5
159		1030		5
159		1037		5
159		1050		5
159		1076		5
159		1096		5
159		1130		5
159		1133		5
159		1142		5
159		1148		5
159		1150		5
159		1158		5
159		1160		5
159		1174		5
159		1221		5
159		1293		5
159		1314		5
159		1317		5
159		1367		5
159		21		4
159		41		4
159		161		4
159		178		4
159		224		4
159		242		4
159		250		4
159		264		4
159		270		4
159		285		4
159		327		4
159		350		4
159		384		4
159		389		4
159		393		4
159		398		4
159		451		4
159		478		4
159		489		4
159		502		4
159		512		4
159		543		4
159		592		4
159		621		4
159		631		4
159		647		4
159		650		4
159		670		4
159		672		4
159		703		4
159		725		4
159		728		4
159		745		4
159		755		4
159		769		4
159		832		4
159		850		4
159		855		4
159		861		4
159		882		4
159		884		4
159		905		4
159		932		4
159		953		4
159		957		4
159		1014		4
159		1021		4
159		1022		4
159		1038		4
159		1046		4
159		1055		4
159		1069		4
159		1073		4
159		1083		4
159		1084		4
159		1103		4
159		1111		4
159		1116		4
159		1143		4
159		1159		4
159		1171		4
159		1256		4
159		1311		4
159		1359		4
159		1388		4
159		1397		4
159		22		3
159		65		3
159		119		3
159		142		3
159		143		3
159		153		3
159		180		3
159		194		3
159		203		3
159		238		3
159		254		3
159		271		3
159		301		3
159		303		3
159		340		3
159		485		3
159		488		3
159		501		3
159		507		3
159		524		3
159		532		3
159		539		3
159		586		3
159		597		3
159		607		3
159		708		3
159		735		3
159		833		3
159		834		3
159		835		3
159		854		3
159		864		3
159		875		3
159		892		3
159		910		3
159		915		3
159		920		3
159		935		3
159		945		3
159		954		3
159		968		3
159		1060		3
159		1090		3
159		1118		3
159		1132		3
159		1140		3
159		1152		3
159		1228		3
159		1266		3
159		1285		3
159		1299		3
159		1331		3
159		3		2
159		5		2
159		31		2
159		71		2
159		181		2
159		312		2
159		320		2
159		339		2
159		378		2
159		387		2
159		399		2
159		437		2
159		438		2
159		492		2
159		509		2
159		533		2
159		551		2
159		578		2
159		590		2
159		619		2
159		1045		2
159		1048		2
159		1070		2
159		1145		2
159		1146		2
159		1176		2
159		1234		2
159		1269		2
159		1306		2
159		1357		2
159		1358		2
159		1399		2
159		19		1
159		281		1
159		286		1
159		517		1
159		557		1
159		609		1
159		949		1
159		1102		1
159		1395		1
160		1201		123
160		329		100
160		798		98
160		1313		92
160		827		82
160		417		81
160		94		79
160		452		76
160		89		75
160		739		72
160		927		72
160		1040		71
160		721		68
160		160		67
160		1239		66
160		928		65
160		1198		63
160		1382		63
160		315		61
160		1244		61
160		1134		60
160		1175		59
160		73		58
160		499		58
160		140		57
160		423		57
160		757		57
160		874		57
160		262		55
160		364		55
160		522		55
160		992		55
160		1248		55
160		826		54
160		131		52
160		1047		52
160		206		51
160		846		51
160		889		51
160		62		50
160		234		50
160		244		50
160		820		50
160		962		50
160		1144		50
160		1147		50
160		49		49
160		157		49
160		199		49
160		1059		49
160		189		48
160		272		48
160		673		48
160		828		48
160		903		48
160		1172		48
160		1209		48
160		1268		48
160		1370		48
160		1392		48
160		1066		47
160		155		46
160		163		46
160		696		46
160		1072		46
160		1343		46
160		149		45
160		193		45
160		210		45
160		401		45
160		576		45
160		794		45
160		976		45
160		1119		45
160		1235		45
160		101		44
160		165		44
160		173		44
160		433		44
160		595		44
160		890		44
160		917		44
160		991		44
160		1082		44
160		1261		44
160		1271		44
160		25		43
160		110		43
160		133		43
160		274		43
160		341		43
160		797		43
160		822		43
160		946		43
160		85		42
160		170		42
160		198		42
160		202		42
160		536		42
160		730		42
160		740		42
160		792		42
160		830		42
160		1164		42
160		1229		42
160		1342		42
160		132		41
160		548		41
160		572		41
160		660		41
160		894		41
160		1053		41
160		1383		41
160		72		40
160		115		40
160		174		40
160		192		40
160		276		40
160		304		40
160		563		40
160		599		40
160		625		40
160		640		40
160		677		40
160		731		40
160		14		39
160		24		39
160		29		39
160		76		39
160		96		39
160		151		39
160		811		39
160		933		39
160		977		39
160		996		39
160		1039		39
160		1127		39
160		1202		39
160		1319		39
160		1373		39
160		82		38
160		164		38
160		166		38
160		277		38
160		289		38
160		334		38
160		373		38
160		459		38
160		484		38
160		569		38
160		658		38
160		764		38
160		845		38
160		986		38
160		1061		38
160		1199		38
160		1242		38
160		1274		38
160		1364		38
160		83		37
160		168		37
160		325		37
160		486		37
160		662		37
160		891		37
160		974		37
160		1035		37
160		1051		37
160		1137		37
160		1216		37
160		1226		37
160		1277		37
160		1310		37
160		33		36
160		56		36
160		209		36
160		216		36
160		255		36
160		369		36
160		381		36
160		565		36
160		649		36
160		667		36
160		683		36
160		695		36
160		712		36
160		767		36
160		1034		36
160		1149		36
160		1173		36
160		1195		36
160		1225		36
160		1303		36
160		1375		36
160		77		35
160		177		35
160		197		35
160		257		35
160		288		35
160		344		35
160		375		35
160		493		35
160		601		35
160		701		35
160		733		35
160		734		35
160		810		35
160		839		35
160		966		35
160		1104		35
160		1131		35
160		1224		35
160		1250		35
160		1291		35
160		1356		35
160		44		34
160		100		34
160		205		34
160		213		34
160		282		34
160		300		34
160		363		34
160		370		34
160		466		34
160		467		34
160		636		34
160		760		34
160		786		34
160		844		34
160		902		34
160		1024		34
160		1071		34
160		1108		34
160		1122		34
160		1212		34
160		1222		34
160		1263		34
160		1281		34
160		114		33
160		156		33
160		249		33
160		308		33
160		357		33
160		476		33
160		540		33
160		765		33
160		825		33
160		885		33
160		929		33
160		1025		33
160		1094		33
160		1107		33
160		1300		33
160		1309		33
160		1387		33
160		54		32
160		59		32
160		80		32
160		99		32
160		123		32
160		146		32
160		150		32
160		191		32
160		230		32
160		232		32
160		294		32
160		416		32
160		443		32
160		454		32
160		458		32
160		562		32
160		588		32
160		603		32
160		624		32
160		705		32
160		787		32
160		814		32
160		1154		32
160		1230		32
160		1240		32
160		1252		32
160		1255		32
160		1280		32
160		1325		32
160		218		31
160		225		31
160		266		31
160		311		31
160		410		31
160		414		31
160		689		31
160		699		31
160		766		31
160		799		31
160		934		31
160		1044		31
160		1092		31
160		1095		31
160		1246		31
160		1251		31
160		1320		31
160		1322		31
160		1380		31
160		1381		31
160		1398		31
160		45		30
160		57		30
160		122		30
160		240		30
160		365		30
160		552		30
160		646		30
160		661		30
160		707		30
160		720		30
160		788		30
160		843		30
160		989		30
160		1019		30
160		1028		30
160		1075		30
160		1097		30
160		1113		30
160		1114		30
160		1129		30
160		1156		30
160		1203		30
160		1204		30
160		1238		30
160		1366		30
160		47		29
160		51		29
160		129		29
160		135		29
160		179		29
160		196		29
160		267		29
160		317		29
160		342		29
160		434		29
160		442		29
160		561		29
160		571		29
160		574		29
160		626		29
160		653		29
160		717		29
160		803		29
160		859		29
160		907		29
160		930		29
160		956		29
160		1056		29
160		1200		29
160		1292		29
160		1307		29
160		1333		29
160		1352		29
160		1362		29
160		70		28
160		116		28
160		195		28
160		212		28
160		239		28
160		252		28
160		395		28
160		404		28
160		518		28
160		538		28
160		852		28
160		869		28
160		872		28
160		936		28
160		1182		28
160		1213		28
160		1341		28
160		1386		28
160		1390		28
160		84		27
160		105		27
160		121		27
160		186		27
160		229		27
160		245		27
160		247		27
160		297		27
160		332		27
160		406		27
160		453		27
160		474		27
160		553		27
160		575		27
160		580		27
160		593		27
160		600		27
160		614		27
160		675		27
160		685		27
160		688		27
160		692		27
160		748		27
160		762		27
160		763		27
160		770		27
160		773		27
160		779		27
160		782		27
160		801		27
160		923		27
160		926		27
160		948		27
160		980		27
160		993		27
160		994		27
160		1003		27
160		1043		27
160		1068		27
160		1121		27
160		1157		27
160		1166		27
160		1179		27
160		1184		27
160		1220		27
160		1264		27
160		1265		27
160		1351		27
160		1355		27
160		1393		27
160		7		26
160		42		26
160		52		26
160		58		26
160		92		26
160		124		26
160		188		26
160		211		26
160		221		26
160		227		26
160		292		26
160		299		26
160		328		26
160		428		26
160		504		26
160		520		26
160		622		26
160		628		26
160		638		26
160		656		26
160		710		26
160		741		26
160		744		26
160		753		26
160		785		26
160		802		26
160		824		26
160		888		26
160		897		26
160		904		26
160		1165		26
160		1194		26
160		1273		26
160		1289		26
160		1301		26
160		1327		26
160		1361		26
160		9		25
160		97		25
160		138		25
160		147		25
160		183		25
160		187		25
160		190		25
160		219		25
160		439		25
160		441		25
160		477		25
160		479		25
160		498		25
160		523		25
160		542		25
160		560		25
160		564		25
160		666		25
160		857		25
160		937		25
160		947		25
160		960		25
160		982		25
160		987		25
160		1009		25
160		1081		25
160		1178		25
160		1215		25
160		1258		25
160		1294		25
160		1302		25
160		1335		25
160		1385		25
160		13		24
160		18		24
160		39		24
160		61		24
160		78		24
160		134		24
160		162		24
160		217		24
160		222		24
160		287		24
160		314		24
160		349		24
160		366		24
160		446		24
160		455		24
160		511		24
160		620		24
160		644		24
160		665		24
160		680		24
160		702		24
160		704		24
160		722		24
160		805		24
160		806		24
160		823		24
160		831		24
160		887		24
160		959		24
160		1007		24
160		1012		24
160		1013		24
160		1041		24
160		1110		24
160		1125		24
160		1126		24
160		1136		24
160		1205		24
160		1247		24
160		1347		24
160		1349		24
160		16		23
160		35		23
160		66		23
160		204		23
160		302		23
160		305		23
160		309		23
160		383		23
160		495		23
160		531		23
160		602		23
160		623		23
160		629		23
160		698		23
160		746		23
160		790		23
160		800		23
160		815		23
160		856		23
160		876		23
160		916		23
160		924		23
160		943		23
160		975		23
160		1002		23
160		1015		23
160		1032		23
160		1163		23
160		1192		23
160		1218		23
160		1316		23
160		1321		23
160		1329		23
160		1336		23
160		1371		23
160		15		22
160		32		22
160		48		22
160		109		22
160		112		22
160		144		22
160		169		22
160		185		22
160		207		22
160		259		22
160		307		22
160		310		22
160		352		22
160		432		22
160		497		22
160		596		22
160		605		22
160		714		22
160		719		22
160		796		22
160		804		22
160		829		22
160		952		22
160		971		22
160		984		22
160		1031		22
160		1135		22
160		1181		22
160		1183		22
160		1193		22
160		1232		22
160		1241		22
160		1296		22
160		2		21
160		27		21
160		37		21
160		145		21
160		171		21
160		176		21
160		263		21
160		275		21
160		296		21
160		306		21
160		346		21
160		380		21
160		420		21
160		435		21
160		456		21
160		470		21
160		494		21
160		525		21
160		555		21
160		641		21
160		659		21
160		679		21
160		693		21
160		727		21
160		732		21
160		761		21
160		781		21
160		783		21
160		784		21
160		808		21
160		847		21
160		870		21
160		957		21
160		972		21
160		997		21
160		1211		21
160		1231		21
160		1245		21
160		1304		21
160		1326		21
160		1344		21
160		1353		21
160		1363		21
160		23		20
160		28		20
160		30		20
160		34		20
160		95		20
160		117		20
160		125		20
160		148		20
160		172		20
160		201		20
160		235		20
160		236		20
160		246		20
160		253		20
160		280		20
160		283		20
160		348		20
160		353		20
160		400		20
160		475		20
160		529		20
160		547		20
160		558		20
160		584		20
160		610		20
160		613		20
160		651		20
160		663		20
160		682		20
160		737		20
160		743		20
160		759		20
160		769		20
160		819		20
160		914		20
160		919		20
160		921		20
160		922		20
160		961		20
160		967		20
160		970		20
160		990		20
160		1017		20
160		1018		20
160		1074		20
160		1117		20
160		1177		20
160		1210		20
160		1214		20
160		1254		20
160		1282		20
160		1295		20
160		1312		20
160		1315		20
160		1339		20
160		1365		20
160		1379		20
160		1384		20
160		1389		20
160		1391		20
160		1400		20
160		17		19
160		351		19
160		397		19
160		447		19
160		519		19
160		554		19
160		566		19
160		579		19
160		583		19
160		633		19
160		671		19
160		681		19
160		709		19
160		715		19
160		723		19
160		754		19
160		772		19
160		818		19
160		848		19
160		849		19
160		851		19
160		865		19
160		1000		19
160		1052		19
160		1070		19
160		1123		19
160		1145		19
160		1167		19
160		1171		19
160		1190		19
160		1217		19
160		1279		19
160		1324		19
160		1330		19
160		1340		19
160		1345		19
160		1346		19
160		1372		19
160		1396		19
160		50		18
160		53		18
160		55		18
160		60		18
160		104		18
160		139		18
160		200		18
160		208		18
160		220		18
160		233		18
160		278		18
160		284		18
160		318		18
160		377		18
160		419		18
160		422		18
160		426		18
160		462		18
160		473		18
160		535		18
160		550		18
160		573		18
160		604		18
160		606		18
160		611		18
160		618		18
160		642		18
160		697		18
160		873		18
160		1004		18
160		1020		18
160		1033		18
160		1155		18
160		1186		18
160		1207		18
160		1257		18
160		1262		18
160		1288		18
160		1297		18
160		1328		18
160		1337		18
160		8		17
160		64		17
160		107		17
160		118		17
160		152		17
160		158		17
160		237		17
160		243		17
160		279		17
160		290		17
160		345		17
160		431		17
160		448		17
160		464		17
160		508		17
160		530		17
160		556		17
160		559		17
160		568		17
160		589		17
160		608		17
160		637		17
160		648		17
160		690		17
160		694		17
160		756		17
160		777		17
160		837		17
160		858		17
160		863		17
160		878		17
160		896		17
160		901		17
160		944		17
160		951		17
160		968		17
160		985		17
160		1050		17
160		1055		17
160		1064		17
160		1078		17
160		1112		17
160		1153		17
160		1174		17
160		1185		17
160		1187		17
160		1197		17
160		1206		17
160		1233		17
160		1259		17
160		1260		17
160		1298		17
160		1360		17
160		20		16
160		43		16
160		63		16
160		79		16
160		88		16
160		103		16
160		126		16
160		127		16
160		128		16
160		182		16
160		184		16
160		214		16
160		256		16
160		261		16
160		273		16
160		379		16
160		388		16
160		412		16
160		421		16
160		445		16
160		491		16
160		496		16
160		587		16
160		627		16
160		654		16
160		736		16
160		749		16
160		771		16
160		816		16
160		840		16
160		895		16
160		899		16
160		918		16
160		932		16
160		998		16
160		999		16
160		1023		16
160		1026		16
160		1027		16
160		1057		16
160		1058		16
160		1088		16
160		1115		16
160		1130		16
160		1139		16
160		1151		16
160		1162		16
160		1169		16
160		1180		16
160		1189		16
160		1227		16
160		1236		16
160		1272		16
160		1278		16
160		1287		16
160		11		15
160		91		15
160		228		15
160		248		15
160		268		15
160		269		15
160		316		15
160		359		15
160		424		15
160		425		15
160		444		15
160		460		15
160		461		15
160		521		15
160		528		15
160		541		15
160		567		15
160		585		15
160		615		15
160		617		15
160		635		15
160		668		15
160		687		15
160		716		15
160		726		15
160		729		15
160		738		15
160		758		15
160		807		15
160		813		15
160		867		15
160		886		15
160		911		15
160		912		15
160		939		15
160		950		15
160		954		15
160		964		15
160		1001		15
160		1077		15
160		1087		15
160		1089		15
160		1098		15
160		1105		15
160		1106		15
160		1116		15
160		1120		15
160		1128		15
160		1270		15
160		1286		15
160		1290		15
160		1354		15
160		1377		15
160		1		14
160		6		14
160		38		14
160		46		14
160		68		14
160		81		14
160		102		14
160		108		14
160		260		14
160		356		14
160		391		14
160		403		14
160		409		14
160		411		14
160		415		14
160		487		14
160		500		14
160		616		14
160		639		14
160		645		14
160		691		14
160		724		14
160		812		14
160		817		14
160		868		14
160		881		14
160		883		14
160		908		14
160		965		14
160		979		14
160		1008		14
160		1049		14
160		1054		14
160		1079		14
160		1091		14
160		1093		14
160		1118		14
160		1188		14
160		1208		14
160		1237		14
160		1275		14
160		1284		14
160		4		13
160		12		13
160		36		13
160		67		13
160		87		13
160		93		13
160		113		13
160		167		13
160		175		13
160		323		13
160		331		13
160		354		13
160		360		13
160		368		13
160		372		13
160		402		13
160		427		13
160		465		13
160		468		13
160		506		13
160		570		13
160		582		13
160		655		13
160		686		13
160		711		13
160		747		13
160		750		13
160		793		13
160		838		13
160		853		13
160		860		13
160		893		13
160		935		13
160		941		13
160		958		13
160		969		13
160		1006		13
160		1038		13
160		1133		13
160		1161		13
160		1196		13
160		1334		13
160		1350		13
160		1394		13
160		86		12
160		111		12
160		141		12
160		159		12
160		251		12
160		313		12
160		330		12
160		335		12
160		347		12
160		367		12
160		374		12
160		440		12
160		457		12
160		463		12
160		472		12
160		510		12
160		545		12
160		581		12
160		612		12
160		676		12
160		678		12
160		718		12
160		742		12
160		836		12
160		841		12
160		877		12
160		898		12
160		900		12
160		938		12
160		940		12
160		942		12
160		949		12
160		1036		12
160		1037		12
160		1042		12
160		1080		12
160		1085		12
160		1086		12
160		1099		12
160		1146		12
160		1160		12
160		1168		12
160		1170		12
160		1249		12
160		1253		12
160		1308		12
160		1399		12
160		40		11
160		130		11
160		226		11
160		258		11
160		270		11
160		319		11
160		321		11
160		322		11
160		333		11
160		337		11
160		358		11
160		378		11
160		396		11
160		449		11
160		480		11
160		482		11
160		514		11
160		527		11
160		544		11
160		546		11
160		674		11
160		706		11
160		755		11
160		775		11
160		789		11
160		809		11
160		850		11
160		913		11
160		1011		11
160		1029		11
160		1046		11
160		1100		11
160		1124		11
160		1132		11
160		1191		11
160		1219		11
160		1332		11
160		1338		11
160		1359		11
160		1368		11
160		10		10
160		26		10
160		31		10
160		69		10
160		75		10
160		90		10
160		98		10
160		120		10
160		136		10
160		215		10
160		265		10
160		293		10
160		324		10
160		336		10
160		338		10
160		371		10
160		385		10
160		390		10
160		394		10
160		488		10
160		513		10
160		515		10
160		534		10
160		537		10
160		594		10
160		634		10
160		643		10
160		652		10
160		664		10
160		700		10
160		703		10
160		713		10
160		751		10
160		768		10
160		774		10
160		780		10
160		861		10
160		931		10
160		945		10
160		955		10
160		981		10
160		988		10
160		1005		10
160		1010		10
160		1016		10
160		1063		10
160		1076		10
160		1109		10
160		1143		10
160		1148		10
160		1150		10
160		1221		10
160		1243		10
160		1267		10
160		1311		10
160		1323		10
160		1369		10
160		1374		10
160		1378		10
160		143		9
160		180		9
160		223		9
160		250		9
160		291		9
160		295		9
160		350		9
160		413		9
160		418		9
160		430		9
160		481		9
160		490		9
160		549		9
160		592		9
160		669		9
160		684		9
160		725		9
160		752		9
160		791		9
160		821		9
160		842		9
160		866		9
160		880		9
160		905		9
160		953		9
160		1021		9
160		1022		9
160		1030		9
160		1073		9
160		1101		9
160		1141		9
160		1223		9
160		1318		9
160		1331		9
160		1348		9
160		1376		9
160		1397		9
160		178		8
160		231		8
160		264		8
160		303		8
160		355		8
160		362		8
160		408		8
160		478		8
160		503		8
160		505		8
160		526		8
160		543		8
160		591		8
160		597		8
160		621		8
160		630		8
160		647		8
160		672		8
160		745		8
160		833		8
160		854		8
160		855		8
160		871		8
160		884		8
160		906		8
160		915		8
160		973		8
160		1065		8
160		1103		8
160		1158		8
160		1276		8
160		1357		8
160		1358		8
160		1388		8
160		22		7
160		41		7
160		74		7
160		106		7
160		154		7
160		194		7
160		242		7
160		327		7
160		343		7
160		361		7
160		392		7
160		398		7
160		429		7
160		436		7
160		450		7
160		469		7
160		492		7
160		516		7
160		577		7
160		586		7
160		650		7
160		795		7
160		835		7
160		862		7
160		882		7
160		925		7
160		1014		7
160		1048		7
160		1062		7
160		1067		7
160		1083		7
160		1138		7
160		1140		7
160		1142		7
160		1176		7
160		1228		7
160		1256		7
160		1283		7
160		1293		7
160		1305		7
160		1314		7
160		5		6
160		71		6
160		137		6
160		161		6
160		203		6
160		241		6
160		285		6
160		298		6
160		376		6
160		382		6
160		386		6
160		393		6
160		407		6
160		451		6
160		489		6
160		509		6
160		598		6
160		657		6
160		728		6
160		776		6
160		778		6
160		832		6
160		864		6
160		909		6
160		983		6
160		1069		6
160		1090		6
160		1159		6
160		1234		6
160		1285		6
160		1306		6
160		1367		6
160		3		5
160		19		5
160		119		5
160		142		5
160		224		5
160		238		5
160		281		5
160		312		5
160		326		5
160		340		5
160		384		5
160		387		5
160		389		5
160		502		5
160		512		5
160		524		5
160		539		5
160		551		5
160		590		5
160		619		5
160		631		5
160		632		5
160		920		5
160		1060		5
160		1084		5
160		1096		5
160		1266		5
160		1269		5
160		1299		5
160		1317		5
160		21		4
160		65		4
160		153		4
160		254		4
160		271		4
160		301		4
160		437		4
160		438		4
160		485		4
160		501		4
160		507		4
160		517		4
160		557		4
160		578		4
160		607		4
160		609		4
160		708		4
160		735		4
160		834		4
160		892		4
160		978		4
160		1111		4
160		181		3
160		339		3
160		399		3
160		483		3
160		532		3
160		533		3
160		670		3
160		875		3
160		963		3
160		1045		3
160		1102		3
160		1152		3
160		1395		3
160		320		2
160		910		2
160		286		1
161		798		164
161		1201		161
161		329		152
161		1313		121
161		94		111
161		417		109
161		522		103
161		452		99
161		364		98
161		89		95
161		315		94
161		1248		94
161		927		93
161		1040		93
161		962		92
161		234		88
161		673		87
161		160		84
161		244		83
161		1386		83
161		433		82
161		49		81
161		272		81
161		499		81
161		721		81
161		73		80
161		199		79
161		225		79
161		757		79
161		1382		79
161		206		78
161		1375		77
161		662		75
161		1239		75
