query_id	doc_id		doc_score_a
206		952		3
206		954		3
206		955		3
206		958		3
206		964		3
206		967		3
206		970		3
206		975		3
206		978		3
206		981		3
206		982		3
206		986		3
206		992		3
206		994		3
206		997		3
206		1000		3
206		1003		3
206		1005		3
206		1008		3
206		1010		3
206		1012		3
206		1013		3
206		1020		3
206		1022		3
206		1025		3
206		1026		3
206		1035		3
206		1045		3
206		1046		3
206		1049		3
206		1050		3
206		1052		3
206		1060		3
206		1069		3
206		1070		3
206		1076		3
206		1087		3
206		1088		3
206		1089		3
206		1093		3
206		1099		3
206		1100		3
206		1105		3
206		1109		3
206		1116		3
206		1127		3
206		1128		3
206		1132		3
206		1133		3
206		1134		3
206		1136		3
206		1141		3
206		1145		3
206		1147		3
206		1148		3
206		1159		3
206		1166		3
206		1167		3
206		1168		3
206		1172		3
206		1178		3
206		1180		3
206		1183		3
206		1189		3
206		1194		3
206		1195		3
206		1220		3
206		1221		3
206		1227		3
206		1233		3
206		1234		3
206		1236		3
206		1238		3
206		1243		3
206		1247		3
206		1252		3
206		1253		3
206		1255		3
206		1259		3
206		1266		3
206		1275		3
206		1282		3
206		1291		3
206		1312		3
206		1314		3
206		1315		3
206		1317		3
206		1318		3
206		1323		3
206		1326		3
206		1329		3
206		1330		3
206		1344		3
206		1345		3
206		1346		3
206		1347		3
206		1348		3
206		1357		3
206		1358		3
206		1360		3
206		1364		3
206		1365		3
206		1368		3
206		1371		3
206		1377		3
206		1378		3
206		1379		3
206		1386		3
206		1394		3
206		1400		3
206		2		2
206		3		2
206		10		2
206		22		2
206		30		2
206		31		2
206		41		2
206		45		2
206		46		2
206		56		2
206		59		2
206		61		2
206		67		2
206		83		2
206		85		2
206		88		2
206		93		2
206		102		2
206		107		2
206		117		2
206		119		2
206		136		2
206		137		2
206		152		2
206		153		2
206		158		2
206		166		2
206		223		2
206		224		2
206		238		2
206		248		2
206		259		2
206		265		2
206		268		2
206		269		2
206		271		2
206		280		2
206		281		2
206		284		2
206		286		2
206		298		2
206		301		2
206		302		2
206		317		2
206		320		2
206		323		2
206		324		2
206		336		2
206		353		2
206		354		2
206		355		2
206		356		2
206		376		2
206		378		2
206		384		2
206		385		2
206		388		2
206		389		2
206		393		2
206		394		2
206		396		2
206		398		2
206		399		2
206		402		2
206		407		2
206		408		2
206		418		2
206		436		2
206		437		2
206		456		2
206		457		2
206		481		2
206		482		2
206		485		2
206		490		2
206		505		2
206		507		2
206		509		2
206		517		2
206		532		2
206		533		2
206		534		2
206		539		2
206		545		2
206		549		2
206		555		2
206		561		2
206		585		2
206		586		2
206		591		2
206		592		2
206		596		2
206		618		2
206		619		2
206		642		2
206		650		2
206		655		2
206		694		2
206		696		2
206		713		2
206		737		2
206		744		2
206		758		2
206		763		2
206		770		2
206		778		2
206		804		2
206		832		2
206		835		2
206		840		2
206		841		2
206		842		2
206		849		2
206		853		2
206		861		2
206		868		2
206		877		2
206		885		2
206		888		2
206		895		2
206		897		2
206		905		2
206		909		2
206		911		2
206		913		2
206		931		2
206		938		2
206		940		2
206		945		2
206		949		2
206		953		2
206		957		2
206		968		2
206		973		2
206		977		2
206		984		2
206		998		2
206		1014		2
206		1016		2
206		1021		2
206		1023		2
206		1030		2
206		1032		2
206		1038		2
206		1048		2
206		1058		2
206		1064		2
206		1073		2
206		1079		2
206		1083		2
206		1085		2
206		1086		2
206		1090		2
206		1096		2
206		1117		2
206		1120		2
206		1124		2
206		1131		2
206		1135		2
206		1138		2
206		1139		2
206		1140		2
206		1142		2
206		1146		2
206		1152		2
206		1160		2
206		1173		2
206		1174		2
206		1176		2
206		1177		2
206		1193		2
206		1206		2
206		1210		2
206		1217		2
206		1232		2
206		1242		2
206		1249		2
206		1260		2
206		1279		2
206		1283		2
206		1293		2
206		1299		2
206		1301		2
206		1308		2
206		1311		2
206		1333		2
206		1361		2
206		1369		2
206		1376		2
206		1388		2
206		5		1
206		26		1
206		181		1
206		303		1
206		382		1
206		405		1
206		483		1
206		492		1
206		537		1
206		716		1
206		751		1
206		769		1
206		833		1
206		848		1
206		850		1
206		855		1
206		910		1
206		920		1
206		963		1
206		1017		1
206		1033		1
206		1067		1
206		1071		1
206		1223		1
206		1267		1
206		1276		1
207		859		5
207		14		4
207		89		4
207		110		4
207		274		4
207		434		4
207		442		4
207		576		4
207		593		4
207		747		4
207		766		4
207		921		4
207		1040		4
207		1290		4
207		39		3
207		42		3
207		59		3
207		69		3
207		76		3
207		78		3
207		151		3
207		189		3
207		216		3
207		225		3
207		229		3
207		230		3
207		315		3
207		365		3
207		380		3
207		391		3
207		433		3
207		486		3
207		530		3
207		572		3
207		638		3
207		685		3
207		686		3
207		703		3
207		712		3
207		749		3
207		754		3
207		792		3
207		826		3
207		858		3
207		894		3
207		928		3
207		946		3
207		948		3
207		971		3
207		991		3
207		1064		3
207		1094		3
207		1195		3
207		1300		3
207		1336		3
207		1337		3
207		1338		3
207		1341		3
207		1362		3
207		13		2
207		46		2
207		52		2
207		92		2
207		94		2
207		100		2
207		128		2
207		163		2
207		164		2
207		166		2
207		173		2
207		195		2
207		200		2
207		202		2
207		205		2
207		226		2
207		228		2
207		247		2
207		262		2
207		279		2
207		282		2
207		284		2
207		288		2
207		311		2
207		338		2
207		354		2
207		362		2
207		364		2
207		366		2
207		373		2
207		395		2
207		414		2
207		416		2
207		420		2
207		432		2
207		441		2
207		464		2
207		509		2
207		515		2
207		520		2
207		540		2
207		547		2
207		561		2
207		565		2
207		573		2
207		577		2
207		592		2
207		595		2
207		599		2
207		600		2
207		601		2
207		623		2
207		624		2
207		625		2
207		636		2
207		640		2
207		643		2
207		661		2
207		673		2
207		675		2
207		676		2
207		677		2
207		678		2
207		679		2
207		692		2
207		695		2
207		696		2
207		698		2
207		699		2
207		701		2
207		704		2
207		709		2
207		713		2
207		721		2
207		746		2
207		748		2
207		779		2
207		781		2
207		783		2
207		793		2
207		794		2
207		796		2
207		797		2
207		799		2
207		803		2
207		811		2
207		816		2
207		857		2
207		874		2
207		895		2
207		899		2
207		916		2
207		918		2
207		919		2
207		920		2
207		923		2
207		924		2
207		927		2
207		929		2
207		962		2
207		966		2
207		970		2
207		975		2
207		986		2
207		993		2
207		1008		2
207		1012		2
207		1024		2
207		1032		2
207		1036		2
207		1039		2
207		1056		2
207		1062		2
207		1075		2
207		1077		2
207		1091		2
207		1095		2
207		1111		2
207		1115		2
207		1134		2
207		1144		2
207		1154		2
207		1161		2
207		1169		2
207		1170		2
207		1179		2
207		1186		2
207		1198		2
207		1202		2
207		1207		2
207		1218		2
207		1229		2
207		1239		2
207		1240		2
207		1244		2
207		1270		2
207		1289		2
207		1307		2
207		1321		2
207		1328		2
207		1331		2
207		1335		2
207		1339		2
207		1340		2
207		1342		2
207		1349		2
207		1361		2
207		1364		2
207		1380		2
207		1		1
207		6		1
207		15		1
207		16		1
207		17		1
207		19		1
207		20		1
207		22		1
207		28		1
207		30		1
207		31		1
207		32		1
207		33		1
207		37		1
207		43		1
207		44		1
207		45		1
207		47		1
207		50		1
207		53		1
207		56		1
207		57		1
207		58		1
207		60		1
207		62		1
207		63		1
207		66		1
207		70		1
207		73		1
207		77		1
207		83		1
207		84		1
207		88		1
207		95		1
207		96		1
207		97		1
207		101		1
207		103		1
207		109		1
207		113		1
207		121		1
207		123		1
207		124		1
207		125		1
207		127		1
207		132		1
207		133		1
207		144		1
207		146		1
207		147		1
207		152		1
207		158		1
207		160		1
207		162		1
207		165		1
207		169		1
207		174		1
207		176		1
207		177		1
207		178		1
207		180		1
207		183		1
207		185		1
207		186		1
207		191		1
207		193		1
207		198		1
207		199		1
207		201		1
207		204		1
207		207		1
207		210		1
207		211		1
207		212		1
207		213		1
207		214		1
207		215		1
207		217		1
207		220		1
207		221		1
207		222		1
207		224		1
207		232		1
207		234		1
207		235		1
207		236		1
207		239		1
207		244		1
207		246		1
207		249		1
207		250		1
207		252		1
207		253		1
207		255		1
207		256		1
207		257		1
207		261		1
207		263		1
207		264		1
207		266		1
207		268		1
207		270		1
207		272		1
207		277		1
207		281		1
207		283		1
207		285		1
207		287		1
207		289		1
207		294		1
207		295		1
207		296		1
207		299		1
207		300		1
207		303		1
207		304		1
207		305		1
207		317		1
207		324		1
207		325		1
207		328		1
207		329		1
207		332		1
207		333		1
207		334		1
207		335		1
207		337		1
207		344		1
207		346		1
207		349		1
207		353		1
207		355		1
207		357		1
207		363		1
207		369		1
207		377		1
207		379		1
207		381		1
207		382		1
207		383		1
207		390		1
207		401		1
207		404		1
207		410		1
207		417		1
207		419		1
207		421		1
207		423		1
207		427		1
207		435		1
207		436		1
207		440		1
207		444		1
207		446		1
207		448		1
207		452		1
207		453		1
207		455		1
207		458		1
207		461		1
207		463		1
207		467		1
207		468		1
207		472		1
207		475		1
207		476		1
207		477		1
207		480		1
207		481		1
207		484		1
207		488		1
207		490		1
207		496		1
207		497		1
207		504		1
207		505		1
207		511		1
207		512		1
207		513		1
207		519		1
207		522		1
207		525		1
207		539		1
207		543		1
207		545		1
207		548		1
207		552		1
207		553		1
207		555		1
207		563		1
207		568		1
207		569		1
207		571		1
207		578		1
207		579		1
207		580		1
207		583		1
207		586		1
207		587		1
207		588		1
207		589		1
207		591		1
207		597		1
207		598		1
207		603		1
207		605		1
207		608		1
207		610		1
207		613		1
207		614		1
207		615		1
207		617		1
207		619		1
207		620		1
207		622		1
207		627		1
207		632		1
207		633		1
207		634		1
207		645		1
207		646		1
207		649		1
207		650		1
207		653		1
207		655		1
207		658		1
207		668		1
207		671		1
207		674		1
207		680		1
207		681		1
207		682		1
207		683		1
207		688		1
207		693		1
207		694		1
207		705		1
207		707		1
207		710		1
207		711		1
207		714		1
207		719		1
207		723		1
207		730		1
207		737		1
207		739		1
207		743		1
207		752		1
207		753		1
207		755		1
207		756		1
207		757		1
207		764		1
207		765		1
207		767		1
207		768		1
207		771		1
207		773		1
207		780		1
207		782		1
207		784		1
207		785		1
207		786		1
207		788		1
207		789		1
207		791		1
207		795		1
207		798		1
207		800		1
207		801		1
207		802		1
207		808		1
207		809		1
207		812		1
207		813		1
207		819		1
207		820		1
207		821		1
207		822		1
207		823		1
207		824		1
207		825		1
207		827		1
207		828		1
207		829		1
207		830		1
207		833		1
207		834		1
207		837		1
207		839		1
207		844		1
207		845		1
207		846		1
207		852		1
207		856		1
207		860		1
207		862		1
207		863		1
207		864		1
207		873		1
207		876		1
207		877		1
207		878		1
207		879		1
207		880		1
207		881		1
207		883		1
207		888		1
207		889		1
207		892		1
207		893		1
207		897		1
207		901		1
207		902		1
207		908		1
207		914		1
207		917		1
207		922		1
207		930		1
207		937		1
207		938		1
207		941		1
207		943		1
207		949		1
207		964		1
207		965		1
207		972		1
207		973		1
207		976		1
207		980		1
207		988		1
207		997		1
207		999		1
207		1000		1
207		1001		1
207		1003		1
207		1004		1
207		1007		1
207		1010		1
207		1020		1
207		1031		1
207		1034		1
207		1035		1
207		1041		1
207		1046		1
207		1051		1
207		1052		1
207		1053		1
207		1055		1
207		1057		1
207		1059		1
207		1061		1
207		1063		1
207		1071		1
207		1072		1
207		1074		1
207		1078		1
207		1082		1
207		1089		1
207		1090		1
207		1092		1
207		1093		1
207		1100		1
207		1101		1
207		1112		1
207		1114		1
207		1117		1
207		1124		1
207		1125		1
207		1128		1
207		1131		1
207		1136		1
207		1137		1
207		1138		1
207		1139		1
207		1140		1
207		1141		1
207		1159		1
207		1162		1
207		1163		1
207		1164		1
207		1168		1
207		1172		1
207		1173		1
207		1174		1
207		1182		1
207		1185		1
207		1187		1
207		1188		1
207		1190		1
207		1193		1
207		1197		1
207		1199		1
207		1203		1
207		1204		1
207		1206		1
207		1208		1
207		1212		1
207		1214		1
207		1215		1
207		1216		1
207		1219		1
207		1223		1
207		1225		1
207		1226		1
207		1230		1
207		1231		1
207		1233		1
207		1238		1
207		1241		1
207		1242		1
207		1243		1
207		1245		1
207		1246		1
207		1247		1
207		1248		1
207		1256		1
207		1257		1
207		1261		1
207		1263		1
207		1266		1
207		1268		1
207		1271		1
207		1272		1
207		1273		1
207		1276		1
207		1277		1
207		1280		1
207		1281		1
207		1291		1
207		1292		1
207		1293		1
207		1295		1
207		1296		1
207		1297		1
207		1302		1
207		1305		1
207		1309		1
207		1315		1
207		1317		1
207		1320		1
207		1325		1
207		1326		1
207		1329		1
207		1333		1
207		1343		1
207		1344		1
207		1347		1
207		1348		1
207		1351		1
207		1352		1
207		1354		1
207		1356		1
207		1359		1
207		1363		1
207		1365		1
207		1369		1
207		1370		1
207		1371		1
207		1372		1
207		1373		1
207		1381		1
207		1382		1
207		1384		1
207		1389		1
207		1391		1
208		163		17
208		1291		17
208		164		11
208		624		11
208		1344		11
208		44		10
208		566		10
208		1300		10
208		1345		10
208		1348		10
208		33		9
208		77		9
208		262		9
208		272		9
208		275		9
208		357		9
208		683		9
208		707		9
208		709		9
208		712		9
208		719		9
208		759		9
208		815		9
208		946		9
208		947		9
208		982		9
208		1092		9
208		1173		9
208		1217		9
208		1226		9
208		1239		9
208		1292		9
208		1342		9
208		1346		9
208		1347		9
208		1352		9
208		32		8
208		36		8
208		69		8
208		117		8
208		123		8
208		125		8
208		129		8
208		156		8
208		179		8
208		186		8
208		188		8
208		204		8
208		205		8
208		211		8
208		213		8
208		232		8
208		239		8
208		245		8
208		249		8
208		274		8
208		277		8
208		337		8
208		342		8
208		377		8
208		379		8
208		415		8
208		417		8
208		548		8
208		567		8
208		601		8
208		615		8
208		625		8
208		650		8
208		671		8
208		673		8
208		675		8
208		685		8
208		688		8
208		690		8
208		711		8
208		715		8
208		717		8
208		746		8
208		749		8
208		780		8
208		792		8
208		794		8
208		798		8
208		811		8
208		812		8
208		896		8
208		899		8
208		917		8
208		927		8
208		928		8
208		962		8
208		991		8
208		992		8
208		999		8
208		1064		8
208		1080		8
208		1107		8
208		1115		8
208		1147		8
208		1154		8
208		1164		8
208		1177		8
208		1196		8
208		1201		8
208		1204		8
208		1212		8
208		1218		8
208		1247		8
208		1305		8
208		1380		8
208		5		7
208		7		7
208		8		7
208		9		7
208		14		7
208		23		7
208		25		7
208		29		7
208		42		7
208		52		7
208		53		7
208		55		7
208		61		7
208		73		7
208		89		7
208		96		7
208		113		7
208		124		7
208		133		7
208		141		7
208		142		7
208		146		7
208		147		7
208		149		7
208		155		7
208		168		7
208		170		7
208		172		7
208		174		7
208		176		7
208		187		7
208		189		7
208		197		7
208		198		7
208		208		7
208		217		7
208		218		7
208		225		7
208		233		7
208		246		7
208		247		7
208		252		7
208		279		7
208		282		7
208		287		7
208		288		7
208		304		7
208		353		7
208		356		7
208		362		7
208		369		7
208		371		7
208		406		7
208		411		7
208		421		7
208		423		7
208		428		7
208		431		7
208		434		7
208		435		7
208		441		7
208		445		7
208		448		7
208		452		7
208		453		7
208		456		7
208		484		7
208		486		7
208		499		7
208		518		7
208		536		7
208		546		7
208		547		7
208		561		7
208		562		7
208		565		7
208		573		7
208		575		7
208		592		7
208		598		7
208		599		7
208		600		7
208		603		7
208		604		7
208		613		7
208		614		7
208		627		7
208		631		7
208		633		7
208		635		7
208		636		7
208		638		7
208		651		7
208		658		7
208		659		7
208		666		7
208		678		7
208		679		7
208		680		7
208		689		7
208		697		7
208		698		7
208		699		7
208		704		7
208		708		7
208		710		7
208		713		7
208		716		7
208		721		7
208		733		7
208		753		7
208		754		7
208		757		7
208		763		7
208		767		7
208		781		7
208		783		7
208		787		7
208		797		7
208		801		7
208		810		7
208		813		7
208		816		7
208		825		7
208		827		7
208		847		7
208		861		7
208		867		7
208		870		7
208		876		7
208		893		7
208		897		7
208		905		7
208		944		7
208		956		7
208		959		7
208		964		7
208		975		7
208		978		7
208		985		7
208		994		7
208		1000		7
208		1002		7
208		1018		7
208		1031		7
208		1039		7
208		1040		7
208		1057		7
208		1066		7
208		1074		7
208		1076		7
208		1081		7
208		1082		7
208		1089		7
208		1098		7
208		1104		7
208		1112		7
208		1121		7
208		1124		7
208		1128		7
208		1134		7
208		1156		7
208		1163		7
208		1165		7
208		1167		7
208		1179		7
208		1191		7
208		1195		7
208		1203		7
208		1207		7
208		1219		7
208		1220		7
208		1224		7
208		1225		7
208		1232		7
208		1242		7
208		1244		7
208		1246		7
208		1248		7
208		1252		7
208		1256		7
208		1259		7
208		1263		7
208		1266		7
208		1268		7
208		1272		7
208		1274		7
208		1277		7
208		1279		7
208		1280		7
208		1282		7
208		1287		7
208		1289		7
208		1299		7
208		1304		7
208		1313		7
208		1319		7
208		1320		7
208		1323		7
208		1328		7
208		1332		7
208		1334		7
208		1335		7
208		1339		7
208		1340		7
208		1343		7
208		1349		7
208		1355		7
208		1356		7
208		1379		7
208		1391		7
208		1		6
208		4		6
208		11		6
208		13		6
208		16		6
208		19		6
208		20		6
208		21		6
208		26		6
208		27		6
208		28		6
208		30		6
208		37		6
208		39		6
208		43		6
208		49		6
208		50		6
208		51		6
208		56		6
208		57		6
208		58		6
208		60		6
208		62		6
208		66		6
208		70		6
208		71		6
208		74		6
208		79		6
208		80		6
208		81		6
208		82		6
208		83		6
208		85		6
208		86		6
208		87		6
208		94		6
208		95		6
208		101		6
208		105		6
208		109		6
208		110		6
208		112		6
208		114		6
208		116		6
208		118		6
208		120		6
208		122		6
208		131		6
208		132		6
208		134		6
208		137		6
208		138		6
208		140		6
208		145		6
208		148		6
208		150		6
208		157		6
208		158		6
208		160		6
208		162		6
208		165		6
208		166		6
208		171		6
208		173		6
208		175		6
208		182		6
208		185		6
208		190		6
208		193		6
208		194		6
208		196		6
208		200		6
208		201		6
208		202		6
208		203		6
208		206		6
208		207		6
208		210		6
208		212		6
208		220		6
208		222		6
208		224		6
208		226		6
208		227		6
208		230		6
208		231		6
208		234		6
208		235		6
208		236		6
208		240		6
208		244		6
208		248		6
208		251		6
208		257		6
208		258		6
208		259		6
208		260		6
208		261		6
208		263		6
208		266		6
208		267		6
208		269		6
208		270		6
208		283		6
208		286		6
208		289		6
208		293		6
208		297		6
208		299		6
208		302		6
208		303		6
208		306		6
208		312		6
208		316		6
208		317		6
208		318		6
208		324		6
208		328		6
208		329		6
208		338		6
208		343		6
208		344		6
208		346		6
208		348		6
208		351		6
208		359		6
208		368		6
208		375		6
208		380		6
208		383		6
208		384		6
208		390		6
208		391		6
208		397		6
208		401		6
208		404		6
208		410		6
208		412		6
208		416		6
208		424		6
208		432		6
208		433		6
208		442		6
208		443		6
208		446		6
208		449		6
208		451		6
208		464		6
208		465		6
208		467		6
208		470		6
208		473		6
208		481		6
208		482		6
208		493		6
208		494		6
208		503		6
208		506		6
208		509		6
208		511		6
208		512		6
208		513		6
208		515		6
208		516		6
208		519		6
208		520		6
208		523		6
208		529		6
208		530		6
208		531		6
208		533		6
208		534		6
208		539		6
208		543		6
208		544		6
208		545		6
208		552		6
208		554		6
208		555		6
208		556		6
208		560		6
208		564		6
208		569		6
208		571		6
208		572		6
208		576		6
208		580		6
208		583		6
208		584		6
208		593		6
208		595		6
208		596		6
208		597		6
208		606		6
208		608		6
208		610		6
208		617		6
208		618		6
208		620		6
208		621		6
208		623		6
208		628		6
208		629		6
208		632		6
208		640		6
208		641		6
208		645		6
208		649		6
208		653		6
208		655		6
208		660		6
208		662		6
208		665		6
208		667		6
208		672		6
208		677		6
208		686		6
208		691		6
208		695		6
208		696		6
208		701		6
208		702		6
208		705		6
208		714		6
208		720		6
208		722		6
208		729		6
208		730		6
208		731		6
208		739		6
208		741		6
208		743		6
208		748		6
208		756		6
208		758		6
208		764		6
208		765		6
208		770		6
208		773		6
208		784		6
208		785		6
208		786		6
208		788		6
208		790		6
208		791		6
208		796		6
208		799		6
208		800		6
208		803		6
208		804		6
208		805		6
208		806		6
208		809		6
208		814		6
208		822		6
208		824		6
208		826		6
208		828		6
208		830		6
208		837		6
208		838		6
208		841		6
208		846		6
208		848		6
208		849		6
208		853		6
208		856		6
208		857		6
208		859		6
208		860		6
208		865		6
208		869		6
208		874		6
208		877		6
208		885		6
208		886		6
208		887		6
208		892		6
208		894		6
208		904		6
208		909		6
208		911		6
208		912		6
208		919		6
208		921		6
208		922		6
208		923		6
208		924		6
208		925		6
208		930		6
208		933		6
208		936		6
208		939		6
208		941		6
208		943		6
208		945		6
208		948		6
208		953		6
208		954		6
208		958		6
208		965		6
208		967		6
208		971		6
208		972		6
208		976		6
208		977		6
208		981		6
208		983		6
208		986		6
208		990		6
208		993		6
208		996		6
208		997		6
208		1001		6
208		1004		6
208		1005		6
208		1008		6
208		1013		6
208		1022		6
208		1024		6
208		1025		6
208		1028		6
208		1033		6
208		1034		6
208		1035		6
208		1038		6
208		1044		6
208		1047		6
208		1053		6
208		1056		6
208		1062		6
208		1065		6
208		1068		6
208		1069		6
208		1072		6
208		1075		6
208		1079		6
208		1091		6
208		1094		6
208		1097		6
208		1101		6
208		1105		6
208		1106		6
208		1114		6
208		1127		6
208		1131		6
208		1139		6
208		1141		6
208		1142		6
208		1144		6
208		1145		6
208		1150		6
208		1151		6
208		1153		6
208		1155		6
208		1159		6
208		1162		6
208		1169		6
208		1170		6
208		1172		6
208		1180		6
208		1184		6
208		1188		6
208		1189		6
208		1190		6
208		1192		6
208		1193		6
208		1197		6
208		1198		6
208		1209		6
208		1211		6
208		1214		6
208		1215		6
208		1216		6
208		1221		6
208		1223		6
208		1229		6
208		1231		6
208		1234		6
208		1237		6
208		1240		6
208		1249		6
208		1250		6
208		1251		6
208		1265		6
208		1270		6
208		1284		6
208		1290		6
208		1296		6
208		1297		6
208		1301		6
208		1306		6
208		1309		6
208		1310		6
208		1314		6
208		1324		6
208		1325		6
208		1327		6
208		1331		6
208		1333		6
208		1336		6
208		1341		6
208		1353		6
208		1354		6
208		1362		6
208		1366		6
208		1368		6
208		1371		6
208		1373		6
208		1381		6
208		1384		6
208		1386		6
208		1393		6
208		1394		6
208		1400		6
208		2		5
208		3		5
208		6		5
208		10		5
208		12		5
208		15		5
208		17		5
208		18		5
208		22		5
208		24		5
208		31		5
208		34		5
208		35		5
208		38		5
208		40		5
208		41		5
208		45		5
208		46		5
208		47		5
208		48		5
208		54		5
208		59		5
208		63		5
208		64		5
208		65		5
208		67		5
208		68		5
208		72		5
208		75		5
208		76		5
208		78		5
208		84		5
208		88		5
208		90		5
208		91		5
208		92		5
208		93		5
208		97		5
208		98		5
208		99		5
208		100		5
208		102		5
208		103		5
208		104		5
208		106		5
208		107		5
208		108		5
208		111		5
208		115		5
208		119		5
208		121		5
208		126		5
208		127		5
208		128		5
208		130		5
208		135		5
208		136		5
208		139		5
208		143		5
208		144		5
208		151		5
208		152		5
208		153		5
208		154		5
208		159		5
208		161		5
208		167		5
208		169		5
208		177		5
208		178		5
208		180		5
208		181		5
208		183		5
208		184		5
208		191		5
208		192		5
208		195		5
208		199		5
208		209		5
208		214		5
208		215		5
208		216		5
208		219		5
208		221		5
208		223		5
208		228		5
208		229		5
208		237		5
208		238		5
208		241		5
208		242		5
208		243		5
208		250		5
208		253		5
208		254		5
208		255		5
208		256		5
208		264		5
208		265		5
208		268		5
208		271		5
208		273		5
208		276		5
208		278		5
208		280		5
208		281		5
208		284		5
208		285		5
208		290		5
208		291		5
208		292		5
208		294		5
208		295		5
208		296		5
208		298		5
208		300		5
208		301		5
208		305		5
208		307		5
208		308		5
208		309		5
208		310		5
208		311		5
208		313		5
208		314		5
208		315		5
208		319		5
208		320		5
208		321		5
208		322		5
208		323		5
208		325		5
208		326		5
208		327		5
208		330		5
208		331		5
208		332		5
208		333		5
208		334		5
208		335		5
208		336		5
208		339		5
208		340		5
208		341		5
208		345		5
208		347		5
208		349		5
208		350		5
208		352		5
208		354		5
208		355		5
208		358		5
208		360		5
208		361		5
208		363		5
208		364		5
208		365		5
208		366		5
208		367		5
208		370		5
208		372		5
208		373		5
208		374		5
208		376		5
208		378		5
208		381		5
208		382		5
208		385		5
208		386		5
208		387		5
208		388		5
208		389		5
208		392		5
208		393		5
208		394		5
208		395		5
208		396		5
208		398		5
208		399		5
208		400		5
208		402		5
208		403		5
208		407		5
208		408		5
208		409		5
208		413		5
208		414		5
208		418		5
208		419		5
208		420		5
208		422		5
208		425		5
208		426		5
208		427		5
208		429		5
208		430		5
208		436		5
208		437		5
208		438		5
208		439		5
208		440		5
208		444		5
208		447		5
208		450		5
208		454		5
208		455		5
208		457		5
208		458		5
208		459		5
208		460		5
208		461		5
208		462		5
208		463		5
208		466		5
208		468		5
208		469		5
208		472		5
208		474		5
208		475		5
208		476		5
208		477		5
208		478		5
208		479		5
208		480		5
208		485		5
208		487		5
208		488		5
208		489		5
208		490		5
208		491		5
208		492		5
208		495		5
208		496		5
208		497		5
208		498		5
208		500		5
208		501		5
208		502		5
208		504		5
208		505		5
208		507		5
208		508		5
208		510		5
208		514		5
208		517		5
208		521		5
208		522		5
208		524		5
208		525		5
208		526		5
208		527		5
208		528		5
208		532		5
208		535		5
208		537		5
208		538		5
208		540		5
208		541		5
208		542		5
208		549		5
208		550		5
208		551		5
208		553		5
208		558		5
208		559		5
208		563		5
208		568		5
208		570		5
208		574		5
208		577		5
208		578		5
208		579		5
208		581		5
208		582		5
208		585		5
208		586		5
208		587		5
208		588		5
208		589		5
208		590		5
208		591		5
208		594		5
208		602		5
208		605		5
208		607		5
208		609		5
208		611		5
208		612		5
208		616		5
208		619		5
208		622		5
208		626		5
208		630		5
208		634		5
208		637		5
208		639		5
208		642		5
208		643		5
208		644		5
208		646		5
208		647		5
208		648		5
208		652		5
208		654		5
208		656		5
208		657		5
208		661		5
208		663		5
208		664		5
208		668		5
208		669		5
208		670		5
208		674		5
208		676		5
208		681		5
208		682		5
208		684		5
208		687		5
208		692		5
208		693		5
208		694		5
208		700		5
208		703		5
208		706		5
208		718		5
208		723		5
208		724		5
208		725		5
208		726		5
208		727		5
208		728		5
208		732		5
208		734		5
208		735		5
208		736		5
208		737		5
208		738		5
208		740		5
208		742		5
208		744		5
208		745		5
208		747		5
208		750		5
208		751		5
208		752		5
208		755		5
208		760		5
208		761		5
208		762		5
208		766		5
208		768		5
208		769		5
208		771		5
208		772		5
208		774		5
208		775		5
208		776		5
208		777		5
208		778		5
208		779		5
208		782		5
208		789		5
208		793		5
208		795		5
208		802		5
208		807		5
208		808		5
208		817		5
208		818		5
208		819		5
208		820		5
208		821		5
208		823		5
208		829		5
208		831		5
208		832		5
208		833		5
208		834		5
208		835		5
208		836		5
208		839		5
208		840		5
208		842		5
208		843		5
208		844		5
208		845		5
208		850		5
208		851		5
208		852		5
208		854		5
208		855		5
208		858		5
208		862		5
208		863		5
208		864		5
208		866		5
208		868		5
208		871		5
208		872		5
208		873		5
208		875		5
208		878		5
208		880		5
208		881		5
208		882		5
208		883		5
208		884		5
208		888		5
208		889		5
208		890		5
208		891		5
208		895		5
208		898		5
208		900		5
208		901		5
208		902		5
208		903		5
208		906		5
208		907		5
208		908		5
208		910		5
208		913		5
208		914		5
208		915		5
208		916		5
208		918		5
208		920		5
208		926		5
208		929		5
208		931		5
208		932		5
208		934		5
208		935		5
208		937		5
208		938		5
208		940		5
208		942		5
208		949		5
208		950		5
208		951		5
208		952		5
208		955		5
208		957		5
208		960		5
208		961		5
208		966		5
208		968		5
208		969		5
208		970		5
208		973		5
208		974		5
208		979		5
208		980		5
208		984		5
208		987		5
208		988		5
208		989		5
208		998		5
208		1003		5
208		1006		5
208		1007		5
208		1009		5
208		1010		5
208		1011		5
208		1012		5
208		1014		5
208		1015		5
208		1016		5
208		1017		5
208		1019		5
208		1020		5
208		1021		5
208		1023		5
208		1026		5
208		1027		5
208		1029		5
208		1030		5
208		1032		5
208		1036		5
208		1037		5
208		1041		5
208		1042		5
208		1043		5
208		1045		5
208		1046		5
208		1048		5
208		1049		5
208		1050		5
208		1051		5
208		1052		5
208		1054		5
208		1055		5
208		1058		5
208		1059		5
208		1060		5
208		1061		5
